Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,dow,date_fnd,hour_fnd,dow,DayCount,HRCount,Hrcalc,Hrcalcw,TimeCode,FID,X,Y,,,Donxees,Donyees,
1231 DICKINSON DR,PT807,11005104,1,SCA,SIMPLE BATTERY,07U,,07/ 4/2011,11/07/04,[$-409]15:40 a07/p07,[$-409]15:40 a07/p07,MO,07/ 4/2011,[$-409]15:40 a07/p07,MO,0,00:00,0,CALC,T8,71,893300.82700000005,503382.65600000002,,,,,
1101 STANFORD DR,,11005207,1,SCA,SIMPLE BATTERY,07U,,07/ 8/2011,11/07/08,[$-409]20:00 a07/p07,[$-409]20:00 a07/p07,FR,07/ 8/2011,[$-409]20:05 a07/p07,FR,0,0.003472,0,CALC,T11,129,895055.79700000002,504146.53700000001,,,,,
1231 DICKINSON DR,,11006757,1,SCA,SIMPLE BATTERY,07U,,09/ 4/2011,11/09/04,[$-409]22:25 a09/p09,[$-409]22:25 a09/p09,SU,09/ 4/2011,[$-409]22:35 a09/p09,SU,0,0.006944,0,CALC,T12,789,892957.147,503136.26799999998,,,,,
5185 PONCE DE LEON BLVD,411,11008037,1,SCA,SIMPLE BATTERY,07U,,10/17/2011,11/10/17,[$-409]03:35 a10/p10,[$-409]03:35 a10/p10,MO,10/17/2011,[$-409]03:35 a10/p10,MO,0,00:00,0,CALC,T2,130,895341.32,504085.989,,,,,
1101 STANFORD DR,332,11008674,2,SCA,SIMPLE BATTERY,07U,,11/ 6/2011,11/11/06,[$-409]06:00 a11/p11,[$-409]06:00 a11/p11,SU,11/ 6/2011,[$-409]06:00 a11/p11,SU,0,00:00,0,CALC,T4,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,MRC 744,11008675,2,SCA,SIMPLE BATTERY,07U,,11/ 6/2011,11/11/06,[$-409]06:00 a11/p11,[$-409]06:00 a11/p11,SU,11/ 6/2011,[$-409]06:05 a11/p11,SU,0,0.003472,0,CALC,T4,26,894776.12800000003,505230.76899999997,,,,,
1228 DICKINSON DR,,11009594,1,SCA,SIMPLE BATTERY,07U,,12/ 6/2011,11/12/06,[$-409]23:18 a12/p12,[$-409]23:18 a12/p12,TU,12/ 6/2011,[$-409]23:18 a12/p12,TU,0,00:00,0,CALC,T12,182,893580.29700000002,503555.58799999999,,,,,
1100 STANFORD DR,BLK,11009672,1,SCA,SIMPLE BATTERY,07U,,12/ 9/2011,11/12/09,[$-409]01:45 a12/p12,[$-409]01:45 a12/p12,FR,12/ 9/2011,[$-409]01:55 a12/p12,FR,0,0.006956,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1200 DICKINSON DR,BLK,11009746,1,SCA,SIMPLE BATTERY,07U,,12/11/2011,11/12/11,[$-409]04:30 a12/p12,[$-409]04:30 a12/p12,SU,12/11/2011,[$-409]05:00 a12/p12,SU,0,0.020845,0,CALC,T3,#N/A,#N/A,#N/A,,,,,
1239 DICKINSON DR,RT 215,12001069,1,SCA,SIMPLE BATTERY,07U,,02/ 9/2012,12/02/09,[$-409]03:00 a02/p02,[$-409]03:00 a02/p02,TH,02/ 9/2012,[$-409]16:00 a02/p02,TH,0,12:59,13,T24,T24,73,892981.07499999995,503526.10499999998,,,,,
1306 STANFORD DR, 201,12006303,1,SCA,SIMPLE BATTERY,07U,,08/17/2012,12/08/17,[$-409]16:55 a08/p08,[$-409]16:55 a08/p08,TH,08/16/2012,[$-409]17:30 a08/p08,TH,0,0.024306,0,CALC,T9,897,893975.39899999998,504486.64500000002,,,,,
1300 MEMORIAL DR,,12006533,1,SCA,SIMPLE BATTERY,07U,,08/23/2012,12/08/23,[$-409]17:30 a08/p08,[$-409]17:30 a08/p08,TH,08/23/2012,[$-409]17:45 a08/p08,TH,0,0.010417,0,CALC,T9,16,893634.74199999997,505003.36800000002,,,,,
1231 DICKINSON DR,,12006809,1,SCA,SIMPLE BATTERY,07U,,09/ 2/2012,12/09/02,[$-409]01:14 a09/p09,[$-409]01:14 a09/p09,SU,09/ 2/2012,[$-409]01:15 a09/p09,SU,0,0.000706,0,CALC,T1,74,892974.25199999998,503706.15500000003,,,,,
1585 ALBENGA AV,3102,12006833,1,SCA,SIMPLE BATTERY,07U,,09/ 3/2012,12/09/03,[$-409]17:31 a09/p09,[$-409]17:31 a09/p09,MO,09/ 3/2012,[$-409]17:37 a09/p09,MO,0,0.003484,0,CALC,T9,107,891478.31499999994,502478.739,,,,,
5185 PONCE DE LEON BLVD,315,12006949,1,SCA,SIMPLE BATTERY,07U,,09/ 7/2012,12/09/07,[$-409]20:00 a08/p08,[$-409]20:00 a08/p08,MO,08/27/2012,[$-409]20:01 a08/p08,MO,0,0.000694,0,CALC,T11,130,895341.32,504085.989,,,,,
1527 ALBENGA AV,406A,12007159,1,SCA,SIMPLE BATTERY,07U,,09/14/2012,12/09/14,[$-409]14:15 a09/p09,[$-409]14:15 a09/p09,FR,09/14/2012,[$-409]14:15 a09/p09,FR,0,00:00,0,CALC,T8,111,892024.495,502487.71799999999,,,,,
1245 DAUER DR,,12008248,1,SCA,SIMPLE BATTERY,07U,,10/19/2012,12/10/19,[$-409]23:15 a10/p10,[$-409]23:15 a10/p10,FR,10/19/2012,[$-409]23:25 a10/p10,FR,0,0.006944,0,CALC,T12,65,893424.071,502854.73300000001,,,,,
1231 DICKINSON DR,,12008620,1,SCA,SIMPLE BATTERY,07U,,10/31/2012,12/10/31,[$-409]21:50 a10/p10,[$-409]21:50 a10/p10,WE,10/31/2012,[$-409]22:05 a10/p10,WE,0,0.010417,0,CALC,T12,72,893156.39199999999,503434.00900000002,,,,,
1239 DICKINSON DR,,12009170,1,SCA,SIMPLE BATTERY,07U,,11/18/2012,12/11/18,[$-409]16:15 a11/p11,[$-409]16:15 a11/p11,SU,11/18/2012,[$-409]16:35 a11/p11,SU,0,0.014537,0,CALC,T9,76,892865.95600000001,503580.26199999999,,,,,
1211 DICKINSON DR,420,13001434,1,SCA,SIMPLE BATTERY,07U,,02/23/13,,02/22/13,2315,FR,02/23/13,0117,SA,1,0.084734,2,CALC,T1,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,,13003254,1,SCA,SIMPLE BATTERY,07U,,04/28/13,,04/28/13,0020,SU,04/28/13,0100,SU,0,0.027789,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 DICKINSON DR,PT1007,13006262,1,SCA,SIMPLE BATTERY,07U,,08/25/13,,08/24/13,2100,SA,08/24/13,2135,SA,0,0.024306,0,CALC,T1,71,893300.82700000005,503382.65600000002,,,,,
1231 DICKINSON DR,,13006265,1,SCA,SIMPLE BATTERY,07U,,08/25/13,,08/24/13,2240,SA,08/24/13,2245,SA,0,0.003472,0,CALC,T1,71,893300.82700000005,503382.65600000002,,,,,
5800 SAN AMARO DR,BLK,13007587,1,SCA,SIMPLE BATTERY,07U,,10/12/13,,10/12/13,0050,SA,10/12/13,0051,SA,0,0.000694,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1241 DICKINSON DR,,13008130,1,SCA,SIMPLE BATTERY,07U,,10/30/13,,10/30/13,1830,WE,10/30/13,1841,WE,0,0.007639,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1245 DAUER DR,,13008224,1,SCA,SIMPLE BATTERY,07U,,11/03/13,,11/02/13,2226,SA,11/02/13,2251,SA,0,0.017373,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
5615 PAVIA ST,,07000708,1,SCE,SIMPLE HARASSMENT,07U,"01/25/2007""  ""22:43:45 a01/p01",01/25/07,07/01/25 ,"01/25/2007""  ""09:45:00 a01/p01",0945,TH,"01/25/2007""  ""16:00:45 a01/p01",09:45,TH,0,06:15,6,T24,T24,54,894485.30200000003,503768.17499999999,,,,,
1525 ALBENGA AV,,07000835,1,SCE,SIMPLE HARASSMENT,07U,"01/30/2007""  ""01:55:27 a01/p01",01/30/07,07/01/30 ,"01/30/2007""  ""00:35:26 a01/p01",0035,TU,"01/30/2007""  ""00:35:27 a01/p01",0.024306,TU,0,0.000012,0,CALC,T1,109,891786.45900000003,502485.90500000003,,,,,
5185 PONCE DE LEON BLVD,242,07001503,1,SCE,SIMPLE HARASSMENT,07U,"02/19/2007""  ""15:31:18 a02/p02",02/19/07,07/02/19 ,"02/13/2007""  ""17:00:00 a02/p02",1700,TU,"02/13/2007""  ""17:01:00 a02/p02",17:00,TU,0,0.000694,0,CALC,T9,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,235,07001996,1,SCE,SIMPLE HARASSMENT,07U,"03/ 4/2007""  ""14:43:16 a03/p03",03/04/07,07/03/04 ,"03/ 4/2007""  ""00:21:00 a03/p03",0021,SU,"03/ 4/2007""  ""00:21:00 a03/p03",0.014583,SU,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,MT 1206,07001997,1,SCE,SIMPLE HARASSMENT,07U,"03/ 4/2007""  ""15:22:14 a03/p03",03/04/07,07/03/04 ,"12/ 5/2006""  ""00:00:00 a12/p12",0000,TU,"03/ 4/2007""  ""15:22:14 a03/p03",00:00,SU,89,[$-409]15:22 a03/p03,15,U,U,#N/A,#N/A,#N/A,,,,,
5501 SAN AMARO DR,,07002664,1,SCE,SIMPLE HARASSMENT,07U,"03/23/2007""  ""21:04:08 a03/p03",03/23/07,07/03/23 ,"03/22/2007""  ""18:00:00 a03/p03",1800,TH,"03/22/2007""  ""18:15:00 a03/p03",18:00,TH,0,0.010417,0,CALC,T10,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,709,07002755,1,SCE,SIMPLE HARASSMENT,07U,"03/26/2007""  ""17:32:00 a03/p03",03/26/07,07/03/26 ,"03/26/2007""  ""14:30:00 a03/p03",1430,MO,"03/26/2007""  ""17:02:00 a03/p03",14:30,MO,0,02:32,2,CALC,T8,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,07004006,1,SCE,SIMPLE HARASSMENT,07U,"05/ 1/2007""  ""19:14:44 a05/p05",05/01/07,07/05/01 ,"09/15/2006""  ""01:00:00 a09/p09",0100,FR,"04/30/2007""  ""05:00:00 a04/p04",0.041667,MO,225,[$-409]04:00 a08/p08,4,U,U,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,562,07004094,1,SCE,SIMPLE HARASSMENT,07U,"05/ 3/2007""  ""21:28:04 a05/p05",05/03/07,07/05/03 ,"03/ 1/2007""  ""10:00:00 a03/p03",1000,TH,"05/ 3/2007""  ""21:28:04 a05/p05",10:00,TH,62,[$-409]11:28 a03/p03,11,U,U,#N/A,#N/A,#N/A,,,,,
1306 STANFORD DR,,07004123,1,SCE,SIMPLE HARASSMENT,07U,"05/ 4/2007""  ""17:06:23 a05/p05",05/04/07,07/05/04 ,"05/ 4/2007""  ""10:55:00 a05/p05",1055,FR,"05/ 4/2007""  ""10:55:00 a05/p05",10:55,FR,0,00:00,0,CALC,T6,31,893821.40300000005,504487.02600000001,,,,,
6000 SAN AMARO DR,,07004254,2,SCE,SIMPLE HARASSMENT,07U,"05/ 9/2007""  ""00:44:37 a05/p05",05/09/07,07/05/09 ,"05/ 9/2007""  ""00:44:36 a05/p05",0044,WE,"05/ 9/2007""  ""00:44:37 a05/p05",0.030556,WE,0,0.000012,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1575 LIGURIA AV,,07006428,1,SCE,SIMPLE HARASSMENT,07U,"07/22/2007""  ""00:14:13 a07/p07",07/22/07,07/07/22 ,"07/21/2007""  ""10:00:12 a07/p07",1000,SA,"07/21/2007""  ""10:30:13 a07/p07",10:00,SA,0,0.020845,0,CALC,T6,105,891500.13199999998,502206.99300000002,,,,,
5813 PONCE DE LEON BLVD,,07006641,1,SCE,SIMPLE HARASSMENT,07U,"07/30/2007""  ""01:42:14 a07/p07",07/30/07,07/07/30 ,"07/30/2007""  ""01:42:13 a07/p07",0142,MO,"07/30/2007""  ""01:42:14 a07/p07",0.070833,MO,0,0.000012,0,CALC,T1,91,892276.28300000005,501189.15100000001,,,,,
5202 UNIVERSITY DR,104,07007280,1,SCE,SIMPLE HARASSMENT,07U,"08/20/2007""  ""15:36:03 a08/p08",08/20/07,07/08/20 ,"08/20/2007""  ""15:30:00 a08/p08",1530,MO,"08/20/2007""  ""15:35:00 a08/p08",15:30,MO,0,0.003472,0,CALC,T8,27,894455.40899999999,504947.43699999998,,,,,
1535 LEVANTE AV,249,07007729,1,SCE,SIMPLE HARASSMENT,07U,"09/ 4/2007""  ""12:13:00 a09/p09",09/04/07,07/09/04 ,"09/ 4/2007""  ""09:46:00 a09/p09",0946,TU,"09/ 4/2007""  ""10:39:00 a09/p09",09:46,TU,0,0.036806,0,CALC,T5,94,891627.89,501154.33500000002,,,,,
1300 MEMORIAL DR,,07008436,1,SCE,SIMPLE HARASSMENT,07U,"09/21/2007""  ""14:47:55 a09/p09",09/21/07,07/09/21 ,"08/21/2007""  ""12:00:00 a08/p08",1200,TU,"09/20/2007""  ""19:00:00 a09/p09",12:00,TH,29,[$-409]07:00 a01/p01,7,U,U,16,893634.74199999997,505003.36800000002,,,,,
1211 THEO DICKINSON DR,232,07009773,1,SCE,SIMPLE HARASSMENT,07U,[$-409]10/27/07 15:36 a10/p10,10/27/07,07/10/27 ,[$-409]06/25/07 00:00 a06/p06,0000,MO,[$-409]10/26/07 17:00 a10/p10,00:00,FR,121,[$-409]17:00 a05/p05,17,U,U,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,07009885,1,SCE,SIMPLE HARASSMENT,07U,[$-409]10/31/07 08:54 a10/p10,10/31/07,07/10/31 ,[$-409]08/30/07 12:00 a08/p08,1200,TH,[$-409]10/31/07 07:48 a10/p10,12:00,WE,60,[$-409]19:48 a03/p03,19,U,U,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,,07010312,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/12/07 13:27 a11/p11,11/12/07,07/11/12 ,[$-409]11/11/07 22:30 a11/p11,2230,SU,[$-409]11/11/07 22:30 a11/p11,22:30,SU,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,311,07010342,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/13/07 15:34 a11/p11,11/13/07,07/11/13 ,[$-409]08/ 1/07 12:00 a08/p08,1200,WE,[$-409]11/11/07 12:00 a11/p11,12:00,SU,100,[$-409]00:00 a04/p04,0,U,U,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,214,07010678,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/23/07 16:00 a11/p11,11/23/07,07/11/23 ,[$-409]11/22/07 10:00 a11/p11,1000,TH,[$-409]11/23/07 15:28 a11/p11,10:00,FR,1,[$-409]05:28 a12/p12,5,T24,T24,#N/A,#N/A,#N/A,,,,,
1211 THEO DICKINSON DR,359,07010983,1,SCE,SIMPLE HARASSMENT,07U,[$-409]12/ 3/07 11:09 a12/p12,12/03/07,07/12/03 ,[$-409]11/20/07 22:27 a11/p11,2227,TU,[$-409]12/ 3/07 09:15 a12/p12,22:27,MO,13,[$-409]10:48 a01/p01,10,U,U,#N/A,#N/A,#N/A,,,,,
1306 STANFORD DR,N201,07011263,1,SCE,SIMPLE HARASSMENT,07U,[$-409]12/11/07 10:40 a12/p12,12/11/07,07/12/11 ,[$-409]12/ 7/07 16:20 a12/p12,1620,FR,[$-409]12/11/07 09:15 a12/p12,16:19,TU,4,[$-409]16:55 a01/p01,16,U,U,31,893821.40300000005,504487.02600000001,,,,,
1306 STANFORD DR,221,08000356,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/14/08 11:21 a01/p01,01/14/08,08/01/14 ,[$-409]09/28/07 12:00 a09/p09,12:00,FR,[$-409]12/20/07 10:00 a12/p12,12:00,TH,82,[$-409]22:00 a03/p03,22,U,U,31,893821.40300000005,504487.02600000001,,,,,
5665 PONCE DE LEON BLVD,,08000370,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/14/08 16:36 a01/p01,01/14/08,08/01/14 ,[$-409]06/ 2/07 15:30 a06/p06,15:30,SA,[$-409]01/14/08 15:00 a01/p01,15:30,MO,222,[$-409]23:30 a08/p08,23,U,U,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,08000582,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/22/08 23:40 a01/p01,01/22/08,08/01/22 ,[$-409]01/16/08 08:00 a01/p01,0800,WE,[$-409]01/22/08 23:08 a01/p01,08:00,TU,6,[$-409]15:08 a01/p01,15,U,U,#N/A,#N/A,#N/A,,,,,
1306 STANFORD DR,,08000598,2,SCE,SIMPLE HARASSMENT,07U,[$-409]01/23/08 11:38 a01/p01,01/23/08,08/01/23 ,[$-409]01/22/08 21:30 a01/p01,2130,TU,[$-409]01/22/08 21:30 a01/p01,21:30,TU,0,00:00,0,CALC,T11,31,893821.40300000005,504487.02600000001,,,,,
1101 STANFORD DR,,08000740,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/27/08 15:20 a01/p01,01/27/08,08/01/27 ,[$-409]01/27/08 15:15 a01/p01,1515,SU,[$-409]01/27/08 15:20 a01/p01,15:15,SU,0,0.002951,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,1013,08000770,2,SCE,SIMPLE HARASSMENT,07U,[$-409]01/28/08 15:04 a01/p01,01/28/08,08/01/28 ,[$-409]01/21/08 15:00 a01/p01,1500,MO,[$-409]01/28/08 12:00 a01/p01,15:00,MO,7,[$-409]21:00 a01/p01,21,U,U,#N/A,#N/A,#N/A,,,,,
1300 MEMORIAL DR,,08000870,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/31/08 19:15 a01/p01,01/31/08,08/01/31 ,[$-409]01/31/08 16:30 a01/p01,1630,TH,[$-409]01/31/08 16:35 a01/p01,16:30,TH,0,0.003472,0,CALC,T9,16,893634.74199999997,505003.36800000002,,,,,
1535 LEVANTE AV,,08000874,1,SCE,SIMPLE HARASSMENT,07U,[$-409]01/31/08 21:15 a01/p01,01/31/08,08/01/31 ,[$-409]01/31/08 17:15 a01/p01,1715,TH,[$-409]01/31/08 17:15 a01/p01,17:15,TH,0,00:00,0,CALC,T9,94,891627.89,501154.33500000002,,,,,
5665 PONCE DE LEON BLVD,,08001110,1,SCE,SIMPLE HARASSMENT,07U,[$-409]02/ 7/08 10:47 a02/p02,02/07/08,08/02/07 ,[$-409]11/27/07 08:00 a11/p11,0800,TU,[$-409]02/ 7/08 10:00 a02/p02,08:00,TH,70,[$-409]02:00 a03/p03,2,U,U,#N/A,#N/A,#N/A,,,,,
5501 SAN AMARO DR,,08001562,1,SCE,SIMPLE HARASSMENT,07U,02/21/08,02/21/08,08/02/21,02/20/08,1200,WE,02/21/08,12:00,TH,1,[$-409]02:45 a12/p12,2,CALC,T7,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,1206,08001676,1,SCE,SIMPLE HARASSMENT,07U,02/24/08,02/24/08,08/02/24,01/ 1/05,1200,SA,02/24/08,12:00,SU,1133,[$-409]10:34 a02/p02,10,U,U,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,08001710,1,SCE,SIMPLE HARASSMENT,07U,02/25/08,02/25/08,08/02/25,02/19/08,1436,TU,02/19/08,14:35,TU,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
1111 MEMORIAL DR,,08002133,1,SCE,SIMPLE HARASSMENT,07U,03/11/08,03/11/08,08/03/11,08/15/06,0000,TU,03/11/08,00:00,TU,566,[$-409]15:05 a07/p07,15,U,U,18,894105.66599999997,505505.27299999999,,,,,
5638 GEORGE E MERRICK ST,23R,08002518,1,SCE,SIMPLE HARASSMENT,07U,03/24/08,03/24/08,08/03/24,02/25/08,1000,MO,03/24/08,10:00,MO,29,[$-409]21:02 a01/p01,21,U,U,#N/A,#N/A,#N/A,,,,,
1306 STANFORD DR,221B,08002540,1,SCE,SIMPLE HARASSMENT,07U,03/25/08,03/25/08,08/03/25,03/21/08,2200,FR,03/24/08,22:00,MO,3,[$-409]00:01 a01/p01,0,U,U,31,893821.40300000005,504487.02600000001,,,,,
5501 SAN AMARO DR,,08002886,1,SCE,SIMPLE HARASSMENT,07U,04/03/08,04/03/08,08/04/03,04/02/08,1700,WE,04/03/08,17:00,TH,1,15:29,15,T24,T24,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,08003049,1,SCE,SIMPLE HARASSMENT,07U,04/ 8/08,04/08/08,08/04/08,03/20/08,1300,TH,04/06/08,13:00,SU,16,[$-409]02:00 a01/p01,2,U,U,#N/A,#N/A,#N/A,,,,,
1251 S ALHAMBRA CIR,,08003415,1,SCE,SIMPLE HARASSMENT,07U,04/18/08,04/18/08,08/04/18,04/18/08,1335,FR,04/18/08,13:34,FR,0,0.003472,0,CALC,T7,#N/A,#N/A,#N/A,,,,,
1216 THEO DICKINSON DR,,08003530,1,SCE,SIMPLE HARASSMENT,07U,04/21/08,04/21/08,08/04/21,04/20/08,1357,SU,04/20/08,13:57,SU,0,0.002083,0,CALC,T7,62,893730.56900000002,503420.55200000003,,,,,
5821 SAN AMARO DR,,08003549,1,SCE,SIMPLE HARASSMENT,07U,04/22/08,04/22/08,08/04/22,12/ 1/07,0000,SA,04/22/08,00:00,TU,141,[$-409]00:15 a05/p05,0,U,U,#N/A,#N/A,#N/A,,,,,
1535 LEVANTE AV,,08003609,1,SCE,SIMPLE HARASSMENT,07U,04/23/08,04/23/08,08/04/23,04/23/08,1130,WE,04/23/08,11:30,WE,0,02:52,2,CALC,T6,94,891627.89,501154.33500000002,,,,,
1101 STANFORD DR,,08004566,1,SCE,SIMPLE HARASSMENT,07U,05/27/08,05/27/08,08/05/27,05/26/08,2311,MO,05/26/08,23:11,MO,0,0.000706,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1585 ALBENGA AV,    208,08005514,1,SCE,SIMPLE HARASSMENT,07U,06/28/08,06/28/08,08/06/28,06/28/08,0141,SA,06/28/08,01:41 a12/p12,SA,0,0.004861,0,CALC,T1,107,891478.31499999994,502478.739,,,,,
1311 MILLER DR,G264,08006860,1,SCE,SIMPLE HARASSMENT,07U,08/20/08,08/20/08,08/08/20,08/20/08,1322,WE,08/20/08,13:22 a12/p12,WE,0,0.000694,0,CALC,T7,#N/A,#N/A,#N/A,,,,,
1244 STANFORD DR,,08007067,1,SCE,SIMPLE HARASSMENT,07U,08/27/08,08/27/08,08/08/27,08/27/08,1926,WE,08/27/08,19:26 a12/p12,WE,0,00:00,0,CALC,T10,45,895022.70700000005,504471.212,,,,,
5185 PONCE DE LEON BLVD,,08008695,1,SCE,SIMPLE HARASSMENT,07U,10/14/08,10/14/08,08/10/14,10/14/08,1500,TU,10/14/08,15:00 a12/p12,TU,0,03:59,4,T24,T24,#N/A,#N/A,#N/A,,,,,
1300 STANFORD DR,BLK,08008952,2,SCE,SIMPLE HARASSMENT,07U,10/23/08,10/23/08,08/10/23,10/23/08,1240,TH,10/23/08,12:40 a12/p12,TH,0,0.031262,0,CALC,T7,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,08009101,1,SCE,SIMPLE HARASSMENT,07U,10/27/08,10/27/08,08/10/27,10/27/08,1221,MO,10/27/08,12:21 a12/p12,MO,0,0.027095,0,CALC,T7,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,,08009598,1,SCE,SIMPLE HARASSMENT,07U,11/12/08,11/12/08,08/11/12,10/01/08,0800,WE,11/12/08,08:00 a12/p12,WE,41,[$-409]04:00 a02/p02,4,U,U,#N/A,#N/A,#N/A,,,,,
1311 MILLER DR,G272,08009644,1,SCE,SIMPLE HARASSMENT,07U,11/13/08,11/13/08,08/11/13,11/13/08,0200,TH,11/13/08,02:00 a12/p12,TH,0,09:00,9,T24,T24,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,737,09001510,1,SCE,SIMPLE HARASSMENT,07U,02/25/09,02/25/09,09/02/25,02/24/09,2355,TU,02/25/09,23:55 a12/p12,WE,1,0.004167,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1215 THEO DICKINSON DR,,09001582,2,SCE,SIMPLE HARASSMENT,07U,02/27/09,02/27/09,09/02/27,02/27/09,1230,FR,02/27/09,12:30 a12/p12,FR,0,0.04515,1,CALC,T7,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,09002253,1,SCE,SIMPLE HARASSMENT,07U,03/23/09,03/23/09,09/03/23,01/08/09,0800,TH,03/22/09,08:00 a12/p12,SU,74,[$-409]06:00 a03/p03,6,U,U,#N/A,#N/A,#N/A,,,,,
5821 SAN AMARO DR,,09002257,1,SCE,SIMPLE HARASSMENT,07U,03/23/09,03/23/09,09/03/23,12/15/07,1000,SA,03/23/09,10:00 a12/p12,MO,458,[$-409]02:05 a04/p04,2,U,U,#N/A,#N/A,#N/A,,,,,
1244 STANFORD DR,,09002763,1,SCE,SIMPLE HARASSMENT,07U,04/ 9/09,04/09/09,09/04/09,04/09/09,1031,TH,04/09/09,10:31 a12/p12,TH,0,0.000706,0,CALC,T6,45,895022.70700000005,504471.212,,,,,
5665 PONCE DE LEON BLVD,,09002871,1,SCE,SIMPLE HARASSMENT,07U,04/13/09,04/13/09,09/04/13,08/01/07,0900,WE,04/13/09,09:00 a12/p12,MO,612,[$-409]04:30 a09/p09,4,U,U,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,W621,09003310,2,SCE,SIMPLE HARASSMENT,07U,04/27/09,04/27/09,09/04/27,04/26/09,1422,SU,04/26/09,14:22 a12/p12,SU,0,0.000694,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
5665 PONCE DE LEON BLVD,,09005588,1,SCE,SIMPLE HARASSMENT,07U,07/16/09,07/16/09,09/07/16,07/15/09,1829,WE,07/15/09,18:29 a12/p12,WE,0,0.000694,0,CALC,T10,#N/A,#N/A,#N/A,,,,,
1301 MEMORIAL DR,,09005709,2,SCE,SIMPLE HARASSMENT,07U,07/21/09,07/21/09,09/07/21,07/17/09,1002,FR,07/21/09,10:02 a12/p12,TU,4,[$-409]21:44 a01/p01,21,U,U,7,893366.68200000003,505369.12400000001,,,,,
1301 MEMORIAL DR,,09006267,1,SCE,SIMPLE HARASSMENT,07U,08/11/09,08/11/09,09/08/11,07/04/09,1000,SA,08/11/09,10:00 a12/p12,TU,37,[$-409]14:10 a02/p02,14,U,U,7,893366.68200000003,505369.12400000001,,,,,
5100 BRUNSON DR,,09006938,1,SCE,SIMPLE HARASSMENT,07U,09/ 2/09,09/02/09,09/09/02,09/02/09,1410,WE,09/02/09,14:10 a12/p12,WE,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,521,09006950,1,SCE,SIMPLE HARASSMENT,07U,09/ 2/09,09/02/09,09/09/02,08/23/09,1800,SU,09/02/09,18:00 a12/p12,WE,9,[$-409]00:27 a01/p01,0,U,U,#N/A,#N/A,#N/A,,,,,
1211 THEO DICKINSON DR,314,09007351,1,SCE,SIMPLE HARASSMENT,07U,09/16/09,09/16/09,09/09/16,09/16/09,0117,WE,09/16/09,01:17 a12/p12,WE,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1211 THEO DICKINSON DR,,09007705,2,SCE,SIMPLE HARASSMENT,07U,09/27/09,09/27/09,09/09/27,08/28/09,0000,FR,09/27/09,00:00 a12/p12,SU,29,[$-409]21:00 a01/p01,21,U,U,#N/A,#N/A,#N/A,,,,,
